"Outdoor Research","Transition Hooded Fleece Jacket - Men's",149.95,4.5,4,1,1,0,0
"Arc'teryx","Gamma LT Hooded Softshell Jacket - Men's",249.0,4.625,10,6,0,0,0
"Marmot","Ajax Down Jacket - Men's",149.95,4.259,14,6,7,0,0
"Outdoor Research","Diode Hooded Down Jacket - Men's",324.95,4.625,6,1,1,0,0
"Arc'teryx","Ceres Down Parka - Men's",849.0,4.667,4,2,0,0,0
"Marmot","Estes Hooded Softshell Jacket - Men's",134.95,4.667,10,1,0,1,0
"Arc'teryx","Gamma MX Hooded Softshell Jacket - Men's",349.0,4.485,21,9,2,0,1
"Marmot","Trail Wind Hooded Jacket - Men's",84.95,4.429,5,1,0,1,0
"Outdoor Research","Realm Jacket - Men's",278.95,4.143,5,0,1,0,1
"Marmot","Speed Light Jacket - Men's",449.95,3.857,5,0,0,0,2
"Patagonia","R1 Field Fleece Pullover - 1/4-Zip - Men's",169.0,3.6,2,1,1,0,1
"Arc'teryx","Fortrez Hooded Fleece Jacket - Men's",199.0,4.107,12,11,2,2,1
"Marmot","Quasar Down Jacket - Men's",324.95,3.5,2,2,3,0,1
"Patagonia","Down Sweater Jacket - Women's",229.0,4.535,74,15,7,2,3
"Patagonia","Nano Puff Bivy Insulated Pullover - Women's",219.0,4.75,17,2,0,1,0
"Patagonia","Performance Better Sweater Fleece Jacket - Women's",149.0,5.0,5,0,0,0,0
"Patagonia","Nano Puff Insulated Jacket - Women's",199.0,4.727,80,14,2,3,0
"Patagonia","Down Sweater Full-Zip Hooded Jacket - Women's",279.0,4.672,100,15,5,4,1
"Patagonia","Nano-Air Light Hybrid Insulated Jacket - Women's",199.0,4.5,4,1,1,0,0
"Patagonia","Nano Puff Pullover Insulated Jacket - Women's",169.0,4.432,27,11,4,2,0
"Patagonia","Torrentshell Jacket - Women's",129.0,4.614,66,13,6,3,0
"Patagonia","Hi-Loft Hooded Down Sweater - Women's",279.0,4.677,24,5,1,1,0
"The North Face","Resolve 2 Hooded Jacket - Women's",89.95,4.492,180,52,18,10,4
"Patagonia","Nano Puff Hooded Insulated Jacket - Women's",249.0,4.705,50,6,3,2,0
"Patagonia","Ultralight Down Hooded Jacket - Women's",349.0,4.579,14,3,1,1,0
"Patagonia","R1 1/2-Zip Fleece Pullover - Women's",129.0,4.5,11,0,2,1,0
"Patagonia","Ultralight Down Jacket - Women's",299.0,4.4,7,1,1,1,0
"Patagonia","Triolet Jacket - Women's",399.0,4.889,8,1,0,0,0
"Patagonia","Down Shirt Jacket - Women's",199.0,4.842,18,0,0,1,0
"The North Face","Stretch Thermoball Jacket - Women's",219.95,4.167,3,2,0,1,0
"Patagonia","Adze Hybrid Softshell Jacket - Women's",149.0,4.0,3,0,1,1,0
"Outdoor Research","Deviator Hooded Insulated Jacket - Women's",188.95,4.286,4,1,2,0,0
"Arc'teryx","Alpha SV Jacket - Women's",749.0,5.0,9,0,0,0,0
"Patagonia","Stretch Nano Storm Jacket - Women's",449.0,5.0,5,0,0,0,0
"Patagonia","Houdini Pullover Jacket - Women's",89.0,4.8,4,1,0,0,0
"Patagonia","Stretch Rainshadow Jacket - Women's",199.0,4.143,5,0,0,2,0
"Arc'teryx","Atom AR Hooded Insulated Jacket - Women's",299.0,5.0,6,0,0,0,0
"Outdoor Research","Sonata Ultra Hooded Down Jacket - Women's",298.95,4.875,7,1,0,0,0
"Marmot","Corey Hooded Jacket - Women's",124.95,4.667,6,3,0,0,0
"Arc'teryx","Gamma MX Hooded Softshell Jacket  - Women's",349.0,5.0,5,0,0,0,0
"Patagonia","Piolet Jacket - Women's",299.0,4.429,5,1,0,1,0
"Patagonia","Alpine Houdini Jacket - Women's",199.0,5.0,6,0,0,0,0
"Patagonia","Micro D 1/4-Zip Pullover - Women's",59.0,3.0,1,0,3,0,1
"Marmot","Astrum Insulated Jacket - Women's",249.95,4.636,7,4,0,0,0
"Outdoor Research","Cathode Insulated Hooded Jacket - Women's",198.95,4.0,3,0,1,1,0
"Arc'teryx","Covert Cardigan - Women's",179.0,4.3,6,2,1,1,0
"Patagonia","R3 Hooded Fleece Jacket - Women's",199.0,4.067,8,4,1,0,2
"Patagonia","All Free Softshell Jacket - Women's",129.0,4.6,3,2,0,0,0
"Arc'teryx","Alpha SL Jacket - Women's",279.0,4.4,2,3,0,0,0
"Arc'teryx","Atom LT Jacket - Women's",239.0,4.5,8,3,0,1,0
"The North Face","Cyclone 2 Hooded Jacket - Women's",64.95,2.0,1,0,0,1,3
